,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
4508,2,2015-01-09 10:06:54,2015-01-09 10:16:49,5,1.19,-73.99620819091797,40.73809814453125,1,N,-73.98915100097656,40.753055572509766,1,8.0,0.0,0.5,1.6,0.0,0.3,10.4
4509,2,2015-01-09 10:06:55,2015-01-09 10:08:59,1,0.62,-73.96167755126953,40.776973724365234,1,N,-73.95623779296875,40.78450775146485,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
4510,2,2015-01-09 10:06:55,2015-01-09 10:31:25,1,2.21,-73.96748352050781,40.76436996459961,1,N,-73.99263763427734,40.75328826904297,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
4511,2,2015-01-09 10:06:56,2015-01-09 10:18:45,1,1.22,-74.00559997558595,40.70734024047852,1,N,-74.00513458251953,40.721187591552734,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4512,2,2015-01-09 10:06:56,2015-01-09 10:16:00,6,0.94,-73.97389221191406,40.74594879150391,1,N,-73.9783935546875,40.75400161743164,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4513,2,2015-01-09 10:06:57,2015-01-09 10:19:01,1,1.1,-73.9651641845703,40.76645660400391,1,N,-73.96488952636719,40.75540542602539,1,8.5,0.0,0.5,1.7,0.0,0.3,11.0
4514,2,2015-01-09 10:06:57,2015-01-09 10:14:11,1,1.02,-73.9900894165039,40.75191879272461,1,N,-73.99252319335938,40.740398406982415,1,6.5,0.0,0.5,1.3,0.0,0.3,8.6
4515,2,2015-01-09 10:06:57,2015-01-09 10:11:13,1,0.96,-73.95331573486328,40.77987289428711,1,N,-73.94257354736328,40.78619384765625,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
4516,2,2015-01-09 10:06:58,2015-01-09 10:10:11,1,0.44,-73.95465087890625,40.76962661743164,1,N,-73.95919036865233,40.773296356201165,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
4517,2,2015-01-09 10:06:58,2015-01-09 10:09:48,1,0.61,-73.9858169555664,40.72679138183594,1,N,-73.9914321899414,40.722938537597656,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
4518,2,2015-01-09 10:06:58,2015-01-09 10:31:15,1,4.44,-73.95665740966798,40.775215148925774,1,N,-74.002197265625,40.75571060180664,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
4519,2,2015-01-09 10:06:59,2015-01-09 10:12:19,2,0.75,-74.00818634033203,40.737571716308594,1,N,-73.99569702148438,40.73522186279297,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
4520,2,2015-01-09 10:07:00,2015-01-09 10:20:55,1,3.03,-73.97906494140625,40.766822814941406,1,N,-74.00818634033203,40.745620727539055,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
4521,2,2015-01-09 10:07:00,2015-01-09 10:11:14,5,0.45,-74.00845336914062,40.7116813659668,1,N,-74.01273345947266,40.70613861083984,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4522,2,2015-01-09 10:07:01,2015-01-09 10:10:56,1,0.59,-73.98282623291014,40.7451286315918,1,N,-73.98690795898438,40.75064086914063,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
4523,2,2015-01-09 10:07:02,2015-01-09 10:15:44,2,0.63,-73.98184967041014,40.74057769775391,1,N,-73.98817443847656,40.745952606201165,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4524,2,2015-01-09 10:07:02,2015-01-09 10:12:45,1,0.97,-73.89046478271484,40.746746063232415,1,N,-73.90821075439453,40.745208740234375,1,5.5,0.0,0.5,1.65,0.0,0.3,7.95
4525,2,2015-01-09 10:07:02,2015-01-09 10:16:56,1,1.57,-73.98174285888672,40.746681213378906,1,N,-73.96478271484375,40.75573348999024,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4526,2,2015-01-09 10:07:03,2015-01-09 10:13:32,1,1.03,-74.0101089477539,40.71374130249024,1,N,-73.9997787475586,40.72460174560546,1,6.0,0.0,0.5,1.8,0.0,0.3,8.6
4527,2,2015-01-09 10:07:03,2015-01-09 10:16:42,1,1.27,-73.98148345947266,40.75886154174805,1,N,-73.99424743652342,40.750198364257805,1,8.0,0.0,0.5,2.4,0.0,0.3,11.2
4528,2,2015-01-28 15:26:29,2015-01-28 16:45:11,1,19.12,-73.7819061279297,40.64461517333984,2,N,-73.97881317138672,40.772457122802734,2,52.0,0.0,0.5,0.0,5.33,0.3,58.13
4529,2,2015-01-28 15:26:30,2015-01-28 15:35:56,5,1.28,-73.98688507080078,40.7642707824707,1,N,-73.99169921875,40.74988555908203,1,8.0,0.0,0.5,1.6,0.0,0.3,10.4
4530,2,2015-01-28 15:26:30,2015-01-28 15:43:30,1,2.49,-73.95856475830078,40.76043319702149,1,N,-73.98830413818358,40.75908660888672,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
4531,2,2015-01-28 15:26:30,2015-01-28 16:27:30,1,18.06,-73.78214263916014,40.644775390625,2,N,-73.98189544677734,40.76215362548828,1,52.0,0.0,0.5,11.47,5.33,0.3,69.6
4532,2,2015-01-28 15:26:30,2015-01-28 15:34:10,1,0.52,-73.95461273193358,40.76578140258789,1,N,-73.96049499511719,40.769657135009766,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
4533,2,2015-01-28 15:26:30,2015-01-28 15:40:09,4,1.24,-73.99170684814453,40.74989318847656,1,N,-73.97787475585938,40.752532958984375,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
4534,2,2015-01-28 15:26:30,2015-01-28 15:43:54,1,1.63,-73.96600341796875,40.75988006591797,1,N,-73.95674896240233,40.77496719360352,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
4535,2,2015-01-28 15:26:31,2015-01-28 15:40:18,1,1.2,-73.96619415283203,40.761905670166016,1,N,-73.95535278320312,40.7734260559082,1,9.5,0.0,0.5,3.09,0.0,0.3,13.39
4536,2,2015-01-28 15:26:32,2015-01-28 15:37:51,1,5.34,-73.97042846679686,40.75281524658203,1,N,-74.01431274414062,40.70367050170898,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
4537,2,2015-01-28 15:26:33,2015-01-28 15:51:38,1,4.59,-73.98503875732422,40.755569458007805,1,N,-73.99433135986328,40.735260009765625,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
4538,2,2015-01-28 15:26:33,2015-01-28 15:33:37,1,1.05,-73.96559143066406,40.79039764404297,1,N,-73.97824096679686,40.78631591796875,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
4539,2,2015-01-28 15:26:33,2015-01-28 15:42:05,2,6.6,-74.01612854003906,40.71106719970703,1,N,-73.9700698852539,40.75801849365234,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
4540,2,2015-01-28 15:26:34,2015-01-28 15:30:16,3,1.25,-73.99556732177734,40.754520416259766,1,N,-74.00308990478516,40.7399787902832,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
4541,2,2015-01-28 15:26:35,2015-01-28 15:50:13,1,10.3,-73.9717254638672,40.75999069213867,1,N,-73.86409759521484,40.76947021484375,1,30.5,0.0,0.5,0.0,5.33,0.3,36.63
4542,2,2015-01-28 15:26:36,2015-01-28 15:39:33,6,2.07,-73.9609146118164,40.780982971191406,1,N,-73.98224639892578,40.77180099487305,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
4543,2,2015-01-28 15:26:36,2015-01-28 15:36:41,1,1.33,-73.95501708984375,40.7889518737793,1,N,-73.9742889404297,40.79124069213867,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4544,2,2015-01-28 15:26:36,2015-01-28 15:45:36,1,2.28,-73.98140716552734,40.73292922973633,1,N,-73.97196960449217,40.75973129272461,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
4545,2,2015-01-28 15:26:37,2015-01-28 16:21:48,1,16.24,-73.78857421875,40.66318130493164,2,N,-73.97923278808595,40.764835357666016,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0
4546,2,2015-01-28 15:26:37,2015-01-28 15:34:11,1,1.08,-73.98489379882812,40.78171920776367,1,N,-73.97429656982422,40.79383850097656,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
4547,2,2015-01-28 15:26:37,2015-01-28 15:45:12,1,3.11,-73.9908676147461,40.75569915771485,1,N,-74.001953125,40.719337463378906,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
4548,2,2015-01-28 15:26:37,2015-01-28 15:50:24,1,4.55,-73.95552825927734,40.76409912109375,1,N,-73.90764617919923,40.74190139770508,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76
4549,2,2015-01-28 15:26:37,2015-01-28 15:32:15,1,0.74,-73.98825073242188,40.72298049926758,1,N,-73.98714447021484,40.72949600219727,1,5.5,0.0,0.5,1.1,0.0,0.3,7.4
4550,2,2015-01-23 18:06:39,2015-01-23 18:46:47,1,3.46,-73.94741821289062,40.77532577514648,1,N,-73.98529052734375,40.76123428344727,1,24.0,1.0,0.5,5.16,0.0,0.3,30.96
4551,2,2015-01-23 18:06:39,2015-01-23 18:17:47,3,1.31,-73.99358367919923,40.75218200683594,1,N,-73.97840881347656,40.75268173217773,1,8.5,1.0,0.5,2.85,0.0,0.3,13.15
4552,2,2015-01-23 18:06:40,2015-01-23 18:29:55,1,3.01,-73.98040771484375,40.7823486328125,1,N,-73.99141693115233,40.7464714050293,1,16.0,1.0,0.5,3.56,0.0,0.3,21.36
4553,2,2015-01-23 18:06:40,2015-01-23 18:14:47,1,1.17,-73.9981689453125,40.74948501586913,1,N,-74.00038146972656,40.753231048583984,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
4554,2,2015-01-23 18:06:40,2015-01-23 18:22:44,1,2.41,-73.96592712402342,40.76239776611328,1,N,-73.9456329345703,40.79290008544922,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8
4555,2,2015-01-23 18:06:40,2015-01-23 18:11:28,1,0.77,-73.96149444580078,40.7801170349121,1,N,-73.95487976074217,40.782493591308594,1,5.5,1.0,0.5,2.19,0.0,0.3,9.49
4556,2,2015-01-23 18:06:40,2015-01-23 18:10:56,1,0.72,-73.98699951171875,40.720802307128906,1,N,-73.9934844970703,40.72718048095703,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
4557,2,2015-01-23 18:06:40,2015-01-23 18:27:59,6,2.66,-73.95645141601561,40.78090286254882,1,N,-73.96111297607422,40.76511764526367,2,14.5,1.0,0.5,0.0,0.0,0.3,16.3
4558,2,2015-01-23 18:06:40,2015-01-23 18:17:14,5,1.25,-73.99474334716798,40.75046920776367,1,N,-73.98798370361328,40.7651596069336,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
4559,2,2015-01-23 18:06:41,2015-01-23 18:16:12,1,0.98,-74.00491333007811,40.7159423828125,1,N,-74.00753784179686,40.70522689819336,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
4560,2,2015-01-23 18:06:41,2015-01-23 18:26:39,1,4.9,-73.86271667480467,40.76900863647461,1,N,-73.93549346923827,40.76734924316406,1,17.5,1.0,0.5,5.79,0.0,0.3,25.09
4561,2,2015-01-23 18:06:42,2015-01-23 18:29:38,2,3.79,-73.99534606933594,40.727363586425774,1,N,-73.94112396240233,40.715530395507805,2,17.5,1.0,0.5,0.0,0.0,0.3,19.3
4562,2,2015-01-23 18:06:42,2015-01-23 18:17:30,5,0.98,-73.98116302490233,40.763671875,1,N,-73.96709442138672,40.75687026977539,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
4563,2,2015-01-23 18:06:42,2015-01-23 18:14:04,2,1.74,-74.00848388671875,40.70723342895508,1,N,-73.9799575805664,40.71366500854492,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
4564,2,2015-01-23 18:06:43,2015-01-23 18:18:49,2,1.77,-74.01277160644531,40.70220565795898,1,N,-73.9906997680664,40.71841812133789,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
4565,2,2015-01-23 18:06:43,2015-01-23 18:19:58,2,2.46,-73.974609375,40.751171112060554,1,N,-73.95755004882812,40.778839111328125,1,11.0,1.0,0.5,2.4,0.0,0.3,15.2
4566,2,2015-01-23 18:06:43,2015-01-23 18:18:48,1,1.8,-73.97289276123048,40.76123428344727,1,N,-73.98918151855469,40.77686309814453,1,9.5,1.0,0.5,2.1,0.0,0.3,13.4
4567,2,2015-01-23 18:06:43,2015-01-23 18:27:39,5,3.5,-73.97249603271484,40.76497268676758,1,N,-74.00860595703125,40.73755645751953,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76
4568,2,2015-01-23 18:06:43,2015-01-23 18:17:40,1,1.66,-73.9732666015625,40.76366424560546,1,N,-73.98772430419923,40.74382400512695,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
4569,2,2015-01-23 18:06:43,2015-01-23 18:29:31,5,4.19,-73.98261260986328,40.76643753051758,1,N,-73.9353790283203,40.79580307006836,1,18.0,1.0,0.5,3.96,0.0,0.3,23.76
4570,2,2015-01-23 18:06:43,2015-01-23 18:14:37,1,0.97,-73.96144104003906,40.764751434326165,1,N,-73.969970703125,40.75248336791992,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
4571,1,2015-01-21 10:04:13,2015-01-21 10:27:34,1,5.0,-73.948486328125,40.78223419189453,1,N,-73.99111938476561,40.73375701904297,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
4572,1,2015-01-28 14:56:21,2015-01-28 15:19:04,2,1.7,-73.96685028076173,40.79384613037109,1,N,-73.95488739013672,40.77764129638672,1,14.0,0.0,0.5,3.0,0.0,0.3,17.8
4573,1,2015-01-28 14:56:21,2015-01-28 15:29:01,1,6.8,-74.01490020751953,40.70489883422852,1,N,-73.98272705078125,40.7822494506836,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3
4574,1,2015-01-28 14:56:21,2015-01-28 15:08:03,1,0.9,-73.958984375,40.768020629882805,1,N,-73.95555114746092,40.776809692382805,1,8.5,0.0,0.5,0.99,0.0,0.3,10.29
4575,1,2015-01-28 14:56:22,2015-01-28 15:12:35,1,2.0,-73.9573974609375,40.77017211914063,1,N,-73.98447418212889,40.768310546875,1,12.0,0.0,0.5,1.5,0.0,0.3,14.3
4576,1,2015-01-28 14:56:22,2015-01-28 15:15:13,1,2.7,-73.98533630371094,40.758167266845696,1,N,-73.98214721679686,40.727886199951165,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
4577,1,2015-01-28 14:56:23,2015-01-28 15:05:36,1,1.7,-73.990234375,40.7514762878418,1,N,-74.00875091552734,40.742820739746094,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
4578,1,2015-01-28 14:56:23,2015-01-28 15:05:30,3,1.2,-73.9847412109375,40.74264526367188,1,N,-73.99195861816406,40.73098373413086,1,7.5,0.0,0.5,2.45,0.0,0.3,10.75
4579,1,2015-01-28 14:56:24,2015-01-28 15:18:13,2,1.3,-73.97528076171875,40.75653076171875,1,N,-73.99382781982422,40.76694107055664,1,13.5,0.0,0.5,3.57,0.0,0.3,17.87
4580,1,2015-01-28 14:56:24,2015-01-28 15:10:04,1,1.5,-73.99405670166014,40.751163482666016,1,N,-73.97635650634764,40.7633056640625,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
4581,1,2015-01-28 14:56:25,2015-01-28 15:00:53,1,1.5,-74.01481628417967,40.71473693847656,1,N,-74.00689697265625,40.705123901367195,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
4582,1,2015-01-28 14:56:25,2015-01-28 15:22:21,1,1.5,-73.97928619384764,40.761905670166016,1,N,-73.96064758300781,40.77145767211913,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
4583,1,2015-01-28 14:56:26,2015-01-28 15:09:09,1,1.7,-74.00352478027342,40.748313903808594,1,N,-73.98572540283203,40.734413146972656,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
4584,1,2015-01-28 14:56:26,2015-01-28 15:21:38,2,3.4,-73.97048950195312,40.78377151489258,1,N,-73.98473358154298,40.75925064086913,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
4585,1,2015-01-28 14:56:27,2015-01-28 15:15:01,1,1.2,0.0,0.0,1,N,0.0,0.0,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
4586,1,2015-01-28 14:56:27,2015-01-28 15:03:35,2,0.6,-73.97631072998048,40.75718688964844,1,N,-73.96841430664062,40.762306213378906,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
4587,1,2015-01-21 10:04:13,2015-01-21 10:19:22,1,1.4,-73.99132537841797,40.754199981689446,1,N,-73.97952270507811,40.746726989746094,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
4588,1,2015-01-21 10:04:13,2015-01-21 10:32:35,3,9.6,-73.98727416992188,40.76266860961913,1,N,-73.87303924560547,40.774208068847656,2,32.0,0.0,0.5,0.0,5.33,0.3,38.13
4589,1,2015-01-21 10:04:14,2015-01-21 10:07:28,1,0.8,-74.00832366943358,40.72134780883789,1,Y,-74.00832366943358,40.72134780883789,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4590,1,2015-01-21 10:04:14,2015-01-21 10:24:25,3,2.6,-73.99464416503906,40.76593017578125,1,N,-73.99237060546875,40.739532470703125,1,14.0,0.0,0.5,4.4,0.0,0.3,19.2
4591,1,2015-01-21 10:04:15,2015-01-21 10:12:37,1,1.0,-73.9461898803711,40.78153610229492,1,N,-73.95121002197266,40.79122924804688,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
4592,1,2015-01-21 10:04:15,2015-01-21 10:56:22,1,11.7,-73.87447357177734,40.774089813232415,1,N,-73.99754333496092,40.75678253173828,1,41.0,0.0,0.5,9.4,5.33,0.3,56.53
4593,1,2015-01-21 10:04:15,2015-01-21 10:24:51,1,3.6,-73.96238708496092,40.75884246826172,1,N,-73.9951629638672,40.74401473999024,1,16.0,0.0,0.5,5.04,0.0,0.3,21.84
4594,1,2015-01-21 10:04:15,2015-01-21 10:19:18,2,1.3,-74.01480865478516,40.70834732055664,1,N,-74.01619720458984,40.7092399597168,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
4595,1,2015-01-21 10:04:15,2015-01-21 10:07:22,1,0.6,-73.9810791015625,40.7529296875,1,N,-73.98681640625,40.745410919189446,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
4596,1,2015-01-21 10:04:16,2015-01-21 10:20:24,1,1.5,-73.99932861328125,40.74427795410156,1,N,-73.98291778564453,40.756881713867195,1,11.0,0.0,0.5,1.25,0.0,0.3,13.05
4597,1,2015-01-21 10:04:16,2015-01-21 10:10:00,1,0.6,-73.99848175048828,40.72315216064453,1,N,-74.0051498413086,40.72711181640625,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
4598,2,2015-01-04 14:44:09,2015-01-05 14:31:46,1,0.53,-73.988037109375,40.75096130371094,1,N,-73.99210357666014,40.75601959228516,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
4599,2,2015-01-04 14:44:09,2015-01-04 15:00:47,1,5.35,-73.95668029785155,40.78658676147461,1,N,-73.97805023193358,40.725196838378906,1,18.5,0.0,0.5,3.7,0.0,0.3,23.0
4600,2,2015-01-04 14:44:09,2015-01-04 14:48:46,6,1.14,-73.97689819335938,40.78000259399414,1,N,-73.9820785522461,40.7658805847168,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0
4601,1,2015-01-04 14:44:10,2015-01-04 14:52:27,2,0.4,-73.99571228027342,40.75916290283203,1,N,-73.98954010009764,40.76059722900391,2,6.5,0.0,0.5,0.0,0.0,0.0,7.3
4602,2,2015-01-25 00:15:12,2015-01-25 00:18:49,1,0.94,-73.95558166503906,40.768550872802734,1,N,-73.96471405029298,40.760135650634766,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
4603,2,2015-01-25 00:15:12,2015-01-25 00:30:51,1,5.31,-73.95053100585938,40.77959442138672,1,N,-73.97924041748048,40.72108459472656,1,17.0,0.5,0.5,3.5,0.0,0.3,21.8
4604,2,2015-01-25 00:15:12,2015-01-25 00:35:50,1,4.76,-74.00145721435547,40.72618103027344,1,N,-73.95265960693358,40.7663688659668,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56
4605,2,2015-01-25 00:15:12,2015-01-25 00:21:39,1,1.3,-73.98119354248048,40.7641830444336,1,N,-73.97667694091797,40.75164031982422,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
4606,2,2015-01-25 00:15:12,2015-01-25 00:40:33,1,6.09,-74.00891876220702,40.707069396972656,5,N,-74.02839660644531,40.751628875732415,1,45.0,0.0,0.5,0.0,13.0,0.3,58.8
4607,2,2015-01-25 00:15:12,2015-01-25 00:33:24,2,7.16,-73.98654174804686,40.74763870239258,1,N,-73.9405746459961,40.81734085083008,1,23.0,0.5,0.5,0.0,0.0,0.3,24.3
4608,2,2015-01-25 00:15:13,2015-01-25 00:35:33,3,4.58,-74.00224304199219,40.7395896911621,1,N,-73.97010803222656,40.694839477539055,1,17.5,0.5,0.5,3.6,0.0,0.3,22.4
4609,2,2015-01-25 00:15:13,2015-01-25 00:29:57,1,2.22,-73.98946380615233,40.71908950805664,1,N,-74.00164794921875,40.74100112915039,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8
4610,2,2015-01-25 00:15:13,2015-01-25 00:25:16,1,1.79,-74.01027679443358,40.71945190429688,1,N,-73.98980712890625,40.72638320922852,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
4611,2,2015-01-25 00:15:14,2015-01-25 00:23:07,1,1.34,-73.99726867675781,40.741790771484375,1,N,-74.00330352783203,40.7253303527832,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56
4612,2,2015-01-25 00:15:14,2015-01-25 00:32:40,1,2.81,-73.98234558105469,40.77683639526367,1,N,-73.94744873046875,40.77601623535156,1,14.0,0.5,0.5,1.25,0.0,0.3,16.55
4613,2,2015-01-25 00:15:14,2015-01-25 00:28:58,1,2.99,-73.97810363769531,40.75278472900391,1,N,-73.95677947998048,40.74469375610352,1,11.5,0.5,0.5,8.0,0.0,0.3,20.8
4614,2,2015-01-25 00:15:14,2015-01-25 00:18:30,2,0.49,-73.98760986328125,40.732818603515625,1,N,-73.98876953125,40.727149963378906,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
4615,2,2015-01-25 00:15:14,2015-01-25 00:27:02,1,2.64,-74.00557708740233,40.74020385742188,1,N,-73.97949981689453,40.76700592041016,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3
4616,2,2015-01-25 00:15:14,2015-01-25 00:19:47,1,0.81,-74.00054931640625,40.742500305175774,1,N,-74.00230407714845,40.750293731689446,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
4617,2,2015-01-25 00:15:14,2015-01-25 00:20:22,1,0.88,-73.99318695068358,40.738258361816406,1,N,-73.98554992675781,40.73825073242188,1,5.5,0.5,0.5,1.5,0.0,0.3,8.3
4618,2,2015-01-25 00:15:15,2015-01-25 00:24:09,2,1.7,-73.97614288330078,40.76395797729492,1,N,-73.99622344970702,40.753616333007805,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
4619,2,2015-01-25 00:15:15,2015-01-25 00:36:20,1,8.03,-73.98387908935547,40.75516128540039,1,N,-73.86089324951173,40.727787017822266,1,25.5,0.5,0.5,3.0,5.33,0.3,35.13
4620,2,2015-01-25 00:15:15,2015-01-25 00:20:01,1,1.29,-73.9724884033203,40.749759674072266,1,N,-73.9843521118164,40.733280181884766,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
4621,2,2015-01-25 00:15:15,2015-01-25 00:19:02,1,0.69,-73.99092864990233,40.7503318786621,1,N,-73.99758911132812,40.755653381347656,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
4622,2,2015-01-25 00:15:15,2015-01-25 00:28:09,1,7.63,-73.86612701416014,40.77109146118164,1,N,-73.95647430419923,40.747806549072266,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
4623,2,2015-01-04 14:58:26,2015-01-04 15:30:59,1,16.54,-73.97269439697266,40.75510025024414,2,N,-73.7830581665039,40.643901824951165,1,52.0,0.0,0.5,11.47,5.33,0.3,69.6
4624,1,2015-01-04 14:58:27,2015-01-04 15:07:55,2,2.3,-74.01192474365233,40.70732116699219,1,N,-73.98529052734375,40.714168548583984,1,9.5,0.0,0.5,2.55,0.0,0.0,12.85
4625,1,2015-01-04 14:58:27,2015-01-04 15:11:44,1,1.6,0.0,0.0,1,N,-73.96967315673827,40.75723648071289,2,10.0,0.0,0.5,0.0,0.0,0.0,10.8
4626,1,2015-01-04 14:58:27,2015-01-04 15:11:07,1,2.3,-73.98987579345702,40.7332763671875,1,N,-73.96749877929686,40.757568359375,1,11.0,0.0,0.5,1.0,0.0,0.0,12.8
4627,2,2015-01-04 14:58:27,2015-01-04 15:11:27,1,1.99,-73.98810577392578,40.74971771240234,1,N,-74.00855255126953,40.74545669555664,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4
4628,1,2015-01-04 14:58:28,2015-01-04 15:03:03,1,1.1,-73.99785614013672,40.75647735595703,1,N,-73.998046875,40.74504470825195,1,5.5,0.0,0.5,1.0,0.0,0.0,7.3
4629,2,2015-01-04 14:58:28,2015-01-04 15:05:59,2,1.07,-73.98588562011719,40.752471923828125,1,N,-73.97261047363281,40.75472259521485,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
4630,2,2015-01-04 14:58:28,2015-01-04 15:01:17,5,0.48,-73.9612808227539,40.7685432434082,1,N,-73.96082305908203,40.7652587890625,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
4631,2,2015-01-04 14:58:28,2015-01-04 15:05:18,1,1.55,-73.9888916015625,40.73655700683594,1,N,-73.97544860839844,40.7551155090332,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8
4632,1,2015-01-04 14:58:29,2015-01-04 15:10:57,2,1.4,-73.97419738769531,40.74994659423828,1,N,-73.98838806152342,40.747596740722656,2,9.5,0.0,0.5,0.0,0.0,0.0,10.3
4633,1,2015-01-04 14:58:29,2015-01-04 15:11:41,1,2.3,-73.96633911132812,40.76212692260742,1,N,-73.9896240234375,40.73929977416992,2,11.0,0.0,0.5,0.0,0.0,0.0,11.8
4634,1,2015-01-04 14:58:29,2015-01-04 15:06:58,1,1.0,-74.0007553100586,40.720584869384766,1,N,-73.9941177368164,40.7266960144043,1,7.0,0.0,0.5,1.0,0.0,0.0,8.8
4635,1,2015-01-04 14:58:29,2015-01-04 15:19:03,1,3.6,-73.98680877685547,40.76344299316406,1,N,-73.9846954345703,40.72735595703125,1,16.0,0.0,0.5,2.0,0.0,0.0,18.8
4636,2,2015-01-30 16:51:39,2015-01-30 16:57:58,6,0.74,-73.95407104492188,40.80638885498047,1,N,-73.94524383544923,40.81023788452149,1,5.5,1.0,0.5,1.46,0.0,0.3,8.76
4637,2,2015-01-30 16:51:39,2015-01-30 16:56:18,1,0.74,-73.96050262451173,40.77274703979492,1,N,-73.96834564208984,40.76563262939453,1,5.0,1.0,0.5,1.5,0.0,0.3,8.3
4638,2,2015-01-30 16:51:39,2015-01-30 17:08:15,1,3.97,-73.95178985595702,40.77195739746094,1,N,-73.97418212890625,40.737735748291016,1,15.5,1.0,0.5,4.12,0.0,0.3,21.42
4639,2,2015-01-30 16:51:39,2015-01-30 16:59:29,1,1.17,-74.01355743408203,40.71498107910156,1,N,-74.00348663330078,40.72516632080078,1,7.0,1.0,0.5,1.0,0.0,0.3,9.8
